scope,layer,mean,std,low_entropy_frac,method,model
layer,14,1.4812663,,0.025,float16,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,15,1.5851285,,0.0,float16,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,16,1.6787113,,0.025,float16,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,17,1.6490736,,0.075,float16,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,18,1.5715584,,0.1,float16,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,19,1.6434368,,0.075,float16,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,20,1.6300108,,0.05,float16,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,21,1.9089941,,0.0,float16,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,22,1.8065058,,0.0,float16,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,23,1.8882856,,0.0,float16,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,24,1.8257831,,0.0,float16,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,25,1.5868529,,0.1,float16,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,26,2.0346212,,0.0,float16,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,27,1.9023964,,0.025,float16,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,28,2.0409677,,0.025,float16,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,29,1.7689499,,0.025,float16,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,30,1.7544972,,0.0,float16,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,31,1.8877447,,0.0,float16,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,32,1.726875,,0.0,float16,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,33,1.7443304,,0.0,float16,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,34,1.7558609,,0.0,float16,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,35,1.7608694,,0.0,float16,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,36,1.5249057,,0.1,float16,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,37,1.3738406,,0.05,float16,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,38,1.3734119,,0.0,float16,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,39,1.4124761,,0.0,float16,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,40,1.4394672,,0.0,float16,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,41,1.3742204,,0.05,float16,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,42,1.4107416,,0.025,float16,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,43,1.3698292,,0.125,float16,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,44,1.633783,,0.0,float16,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,45,1.620562,,0.0,float16,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,46,1.702375,,0.075,float16,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,47,2.2930984,,0.0,float16,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
global,-1,0.19546312,0.4021291434764862,0.9645833333333332,int8,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,0,0.10568552,,1.0,int8,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,1,1.2855828,,0.225,int8,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,2,0.3793351,,0.975,int8,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,3,0.20467253,,1.0,int8,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,4,0.18180493,,1.0,int8,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,5,0.6943899,,0.9,int8,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,6,0.5952665,,0.925,int8,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,7,0.53763694,,0.9,int8,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,8,0.40704936,,0.95,int8,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,9,0.27040976,,0.95,int8,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,10,0.23797509,,0.975,int8,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,11,0.13714284,,1.0,int8,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,12,0.14194486,,1.0,int8,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,13,0.18363777,,1.0,int8,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,14,0.15281779,,1.0,int8,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,15,0.13194668,,1.0,int8,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,16,0.18890245,,0.975,int8,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,17,0.116626635,,1.0,int8,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,18,0.1458348,,1.0,int8,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,19,0.17080157,,1.0,int8,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,20,0.6056811,,0.825,int8,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,21,0.08677791,,1.0,int8,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,22,0.18717924,,0.975,int8,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,23,0.07835136,,1.0,int8,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,24,0.12036586,,1.0,int8,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,25,0.12319784,,1.0,int8,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,26,0.0939023,,1.0,int8,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,27,0.031139921,,1.0,int8,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,28,0.056491993,,1.0,int8,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,29,0.11698679,,1.0,int8,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,30,0.0667123,,1.0,int8,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,31,0.042902954,,1.0,int8,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,32,0.084152445,,1.0,int8,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,33,0.064542994,,1.0,int8,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,34,0.09051541,,1.0,int8,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,35,0.073145345,,1.0,int8,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,36,0.08599361,,1.0,int8,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,37,0.057243377,,1.0,int8,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,38,0.060786784,,1.0,int8,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,39,0.06643958,,1.0,int8,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,40,0.10287221,,0.975,int8,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,41,0.06619445,,1.0,int8,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,42,0.06932064,,1.0,int8,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,43,0.06631921,,1.0,int8,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,44,0.24698405,,0.9,int8,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,45,0.1127681,,0.975,int8,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,46,0.22096515,,0.875,int8,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
layer,47,0.034832977,,1.0,int8,deepseek-ai_DeepSeek-R1-Distill-Qwen-14B
global,-1,1.6922631,0.6601073741912842,0.16796875,bfloat16,meta-llama_Llama-3.1-8B-Instruct
layer,0,1.2952715,,0.3125,bfloat16,meta-llama_Llama-3.1-8B-Instruct
layer,1,0.7377849,,0.875,bfloat16,meta-llama_Llama-3.1-8B-Instruct
layer,2,0.54610133,,0.875,bfloat16,meta-llama_Llama-3.1-8B-Instruct
layer,3,1.2163887,,0.34375,bfloat16,meta-llama_Llama-3.1-8B-Instruct
layer,4,1.1300921,,0.34375,bfloat16,meta-llama_Llama-3.1-8B-Instruct
layer,5,1.2109718,,0.28125,bfloat16,meta-llama_Llama-3.1-8B-Instruct
layer,6,2.0034623,,0.0,bfloat16,meta-llama_Llama-3.1-8B-Instruct
layer,7,2.2677293,,0.0,bfloat16,meta-llama_Llama-3.1-8B-Instruct
layer,8,2.203936,,0.03125,bfloat16,meta-llama_Llama-3.1-8B-Instruct
layer,9,1.8000089,,0.0,bfloat16,meta-llama_Llama-3.1-8B-Instruct
layer,10,2.0193157,,0.03125,bfloat16,meta-llama_Llama-3.1-8B-Instruct
layer,11,2.4528208,,0.0,bfloat16,meta-llama_Llama-3.1-8B-Instruct
layer,12,2.6745677,,0.0,bfloat16,meta-llama_Llama-3.1-8B-Instruct
layer,13,2.4560108,,0.0,bfloat16,meta-llama_Llama-3.1-8B-Instruct
layer,14,2.155583,,0.0,bfloat16,meta-llama_Llama-3.1-8B-Instruct
layer,15,2.0167546,,0.09375,bfloat16,meta-llama_Llama-3.1-8B-Instruct
layer,16,1.793952,,0.0625,bfloat16,meta-llama_Llama-3.1-8B-Instruct
layer,17,2.1714468,,0.0,bfloat16,meta-llama_Llama-3.1-8B-Instruct
layer,18,1.5751357,,0.0625,bfloat16,meta-llama_Llama-3.1-8B-Instruct
layer,19,1.7835827,,0.0,bfloat16,meta-llama_Llama-3.1-8B-Instruct
layer,20,1.1055007,,0.46875,bfloat16,meta-llama_Llama-3.1-8B-Instruct
layer,21,1.7639942,,0.0,bfloat16,meta-llama_Llama-3.1-8B-Instruct
layer,22,1.5615798,,0.0,bfloat16,meta-llama_Llama-3.1-8B-Instruct
layer,23,1.0059047,,0.5625,bfloat16,meta-llama_Llama-3.1-8B-Instruct
layer,24,1.5049059,,0.0,bfloat16,meta-llama_Llama-3.1-8B-Instruct
layer,25,1.43399,,0.03125,bfloat16,meta-llama_Llama-3.1-8B-Instruct
layer,26,1.3841703,,0.125,bfloat16,meta-llama_Llama-3.1-8B-Instruct
layer,27,1.172725,,0.3125,bfloat16,meta-llama_Llama-3.1-8B-Instruct
layer,28,1.0113837,,0.5625,bfloat16,meta-llama_Llama-3.1-8B-Instruct
layer,29,1.6921146,,0.0,bfloat16,meta-llama_Llama-3.1-8B-Instruct
layer,30,2.4610047,,0.0,bfloat16,meta-llama_Llama-3.1-8B-Instruct
layer,31,2.5442297,,0.0,bfloat16,meta-llama_Llama-3.1-8B-Instruct
global,-1,1.7500061,0.6407683491706848,0.130859375,awq,meta-llama_Llama-3.1-8B-Instruct
layer,0,1.3802066,,0.28125,awq,meta-llama_Llama-3.1-8B-Instruct
layer,1,0.79009885,,0.8125,awq,meta-llama_Llama-3.1-8B-Instruct
layer,2,0.5564258,,0.875,awq,meta-llama_Llama-3.1-8B-Instruct
layer,3,1.1852559,,0.34375,awq,meta-llama_Llama-3.1-8B-Instruct
layer,4,1.1652123,,0.3125,awq,meta-llama_Llama-3.1-8B-Instruct
layer,5,1.2235706,,0.28125,awq,meta-llama_Llama-3.1-8B-Instruct
layer,6,1.9833304,,0.0,awq,meta-llama_Llama-3.1-8B-Instruct
layer,7,2.2567863,,0.0,awq,meta-llama_Llama-3.1-8B-Instruct
layer,8,2.223449,,0.03125,awq,meta-llama_Llama-3.1-8B-Instruct
layer,9,1.7873029,,0.0,awq,meta-llama_Llama-3.1-8B-Instruct
layer,10,2.0643196,,0.03125,awq,meta-llama_Llama-3.1-8B-Instruct
layer,11,2.5148268,,0.0,awq,meta-llama_Llama-3.1-8B-Instruct
layer,12,2.652183,,0.0,awq,meta-llama_Llama-3.1-8B-Instruct
layer,13,2.501531,,0.0,awq,meta-llama_Llama-3.1-8B-Instruct
layer,14,2.201543,,0.0,awq,meta-llama_Llama-3.1-8B-Instruct
layer,15,2.0738966,,0.09375,awq,meta-llama_Llama-3.1-8B-Instruct
layer,16,1.8602474,,0.0625,awq,meta-llama_Llama-3.1-8B-Instruct
layer,17,2.1962311,,0.0,awq,meta-llama_Llama-3.1-8B-Instruct
layer,18,1.7172683,,0.0,awq,meta-llama_Llama-3.1-8B-Instruct
layer,19,1.8044065,,0.0,awq,meta-llama_Llama-3.1-8B-Instruct
layer,20,1.2142041,,0.34375,awq,meta-llama_Llama-3.1-8B-Instruct
layer,21,1.8131313,,0.03125,awq,meta-llama_Llama-3.1-8B-Instruct
layer,22,1.7292243,,0.0,awq,meta-llama_Llama-3.1-8B-Instruct
layer,23,1.1325637,,0.21875,awq,meta-llama_Llama-3.1-8B-Instruct
layer,24,1.5945169,,0.0,awq,meta-llama_Llama-3.1-8B-Instruct
layer,25,1.4815667,,0.0,awq,meta-llama_Llama-3.1-8B-Instruct
layer,26,1.4675196,,0.09375,awq,meta-llama_Llama-3.1-8B-Instruct
layer,27,1.3404758,,0.15625,awq,meta-llama_Llama-3.1-8B-Instruct
layer,28,1.306171,,0.21875,awq,meta-llama_Llama-3.1-8B-Instruct
layer,29,1.7174208,,0.0,awq,meta-llama_Llama-3.1-8B-Instruct
layer,30,2.4887953,,0.0,awq,meta-llama_Llama-3.1-8B-Instruct
layer,31,2.576516,,0.0,awq,meta-llama_Llama-3.1-8B-Instruct
global,-1,1.7194433,0.6580782532691956,0.150390625,hqq,meta-llama_Llama-3.1-8B-Instruct
layer,0,1.3008817,,0.3125,hqq,meta-llama_Llama-3.1-8B-Instruct
layer,1,0.7921141,,0.78125,hqq,meta-llama_Llama-3.1-8B-Instruct
layer,2,0.58759284,,0.875,hqq,meta-llama_Llama-3.1-8B-Instruct
layer,3,1.0916574,,0.4375,hqq,meta-llama_Llama-3.1-8B-Instruct
layer,4,1.0986269,,0.34375,hqq,meta-llama_Llama-3.1-8B-Instruct
layer,5,1.2071444,,0.28125,hqq,meta-llama_Llama-3.1-8B-Instruct
layer,6,2.0106025,,0.0,hqq,meta-llama_Llama-3.1-8B-Instruct
layer,7,2.3019795,,0.0,hqq,meta-llama_Llama-3.1-8B-Instruct
layer,8,2.1866634,,0.03125,hqq,meta-llama_Llama-3.1-8B-Instruct
layer,9,1.7996013,,0.0,hqq,meta-llama_Llama-3.1-8B-Instruct
layer,10,2.0202339,,0.03125,hqq,meta-llama_Llama-3.1-8B-Instruct
layer,11,2.4450917,,0.0,hqq,meta-llama_Llama-3.1-8B-Instruct
layer,12,2.6797097,,0.0,hqq,meta-llama_Llama-3.1-8B-Instruct
layer,13,2.4789808,,0.0,hqq,meta-llama_Llama-3.1-8B-Instruct
layer,14,2.2287016,,0.0,hqq,meta-llama_Llama-3.1-8B-Instruct
layer,15,2.060093,,0.09375,hqq,meta-llama_Llama-3.1-8B-Instruct
layer,16,1.7301791,,0.09375,hqq,meta-llama_Llama-3.1-8B-Instruct
layer,17,2.1826768,,0.0,hqq,meta-llama_Llama-3.1-8B-Instruct
layer,18,1.6049356,,0.0,hqq,meta-llama_Llama-3.1-8B-Instruct
layer,19,1.7817132,,0.0,hqq,meta-llama_Llama-3.1-8B-Instruct
layer,20,1.1476268,,0.46875,hqq,meta-llama_Llama-3.1-8B-Instruct
layer,21,1.7963349,,0.0,hqq,meta-llama_Llama-3.1-8B-Instruct
layer,22,1.5950594,,0.0,hqq,meta-llama_Llama-3.1-8B-Instruct
layer,23,1.1210886,,0.28125,hqq,meta-llama_Llama-3.1-8B-Instruct
layer,24,1.4984775,,0.03125,hqq,meta-llama_Llama-3.1-8B-Instruct
layer,25,1.5171967,,0.0,hqq,meta-llama_Llama-3.1-8B-Instruct
layer,26,1.4605037,,0.0625,hqq,meta-llama_Llama-3.1-8B-Instruct
layer,27,1.2512345,,0.1875,hqq,meta-llama_Llama-3.1-8B-Instruct
layer,28,1.1022356,,0.5,hqq,meta-llama_Llama-3.1-8B-Instruct
layer,29,1.7830247,,0.0,hqq,meta-llama_Llama-3.1-8B-Instruct
layer,30,2.53556,,0.0,hqq,meta-llama_Llama-3.1-8B-Instruct
layer,31,2.6246676,,0.0,hqq,meta-llama_Llama-3.1-8B-Instruct
global,-1,1.6912024,0.6606805324554443,0.169921875,fp8,meta-llama_Llama-3.1-8B-Instruct
layer,0,1.2880526,,0.375,fp8,meta-llama_Llama-3.1-8B-Instruct
layer,1,0.73281956,,0.875,fp8,meta-llama_Llama-3.1-8B-Instruct
layer,2,0.55110425,,0.875,fp8,meta-llama_Llama-3.1-8B-Instruct
layer,3,1.2175494,,0.34375,fp8,meta-llama_Llama-3.1-8B-Instruct
layer,4,1.136516,,0.34375,fp8,meta-llama_Llama-3.1-8B-Instruct
layer,5,1.2089639,,0.28125,fp8,meta-llama_Llama-3.1-8B-Instruct
layer,6,2.006607,,0.0,fp8,meta-llama_Llama-3.1-8B-Instruct
layer,7,2.2796693,,0.0,fp8,meta-llama_Llama-3.1-8B-Instruct
layer,8,2.2015219,,0.03125,fp8,meta-llama_Llama-3.1-8B-Instruct
layer,9,1.79628,,0.0,fp8,meta-llama_Llama-3.1-8B-Instruct
layer,10,2.0172043,,0.03125,fp8,meta-llama_Llama-3.1-8B-Instruct
layer,11,2.4542608,,0.0,fp8,meta-llama_Llama-3.1-8B-Instruct
layer,12,2.6761773,,0.0,fp8,meta-llama_Llama-3.1-8B-Instruct
layer,13,2.4534657,,0.0,fp8,meta-llama_Llama-3.1-8B-Instruct
layer,14,2.172006,,0.0,fp8,meta-llama_Llama-3.1-8B-Instruct
layer,15,2.0160913,,0.09375,fp8,meta-llama_Llama-3.1-8B-Instruct
layer,16,1.807124,,0.0625,fp8,meta-llama_Llama-3.1-8B-Instruct
layer,17,2.1611369,,0.0,fp8,meta-llama_Llama-3.1-8B-Instruct
layer,18,1.5585468,,0.0625,fp8,meta-llama_Llama-3.1-8B-Instruct
layer,19,1.7799658,,0.0,fp8,meta-llama_Llama-3.1-8B-Instruct
layer,20,1.0998881,,0.46875,fp8,meta-llama_Llama-3.1-8B-Instruct
layer,21,1.7540641,,0.0,fp8,meta-llama_Llama-3.1-8B-Instruct
layer,22,1.5605599,,0.0,fp8,meta-llama_Llama-3.1-8B-Instruct
layer,23,0.99485004,,0.625,fp8,meta-llama_Llama-3.1-8B-Instruct
layer,24,1.495315,,0.03125,fp8,meta-llama_Llama-3.1-8B-Instruct
layer,25,1.4400845,,0.03125,fp8,meta-llama_Llama-3.1-8B-Instruct
layer,26,1.3701994,,0.125,fp8,meta-llama_Llama-3.1-8B-Instruct
layer,27,1.18703,,0.25,fp8,meta-llama_Llama-3.1-8B-Instruct
layer,28,1.0126758,,0.53125,fp8,meta-llama_Llama-3.1-8B-Instruct
layer,29,1.6902456,,0.0,fp8,meta-llama_Llama-3.1-8B-Instruct
layer,30,2.4525394,,0.0,fp8,meta-llama_Llama-3.1-8B-Instruct
layer,31,2.5459642,,0.0,fp8,meta-llama_Llama-3.1-8B-Instruct
global,-1,3.6104043,4.76837158203125e-07,0.0,int4,meta-llama_Llama-3.1-8B-Instruct
layer,0,3.6104038,,0.0,int4,meta-llama_Llama-3.1-8B-Instruct
layer,1,3.6104038,,0.0,int4,meta-llama_Llama-3.1-8B-Instruct
layer,2,3.6104038,,0.0,int4,meta-llama_Llama-3.1-8B-Instruct
layer,3,3.6104038,,0.0,int4,meta-llama_Llama-3.1-8B-Instruct
layer,4,3.6104038,,0.0,int4,meta-llama_Llama-3.1-8B-Instruct
layer,5,3.6104038,,0.0,int4,meta-llama_Llama-3.1-8B-Instruct
layer,6,3.6104038,,0.0,int4,meta-llama_Llama-3.1-8B-Instruct
layer,7,3.6104038,,0.0,int4,meta-llama_Llama-3.1-8B-Instruct
layer,8,3.6104038,,0.0,int4,meta-llama_Llama-3.1-8B-Instruct
layer,9,3.6104038,,0.0,int4,meta-llama_Llama-3.1-8B-Instruct
layer,10,3.6104038,,0.0,int4,meta-llama_Llama-3.1-8B-Instruct
layer,11,3.6104038,,0.0,int4,meta-llama_Llama-3.1-8B-Instruct
layer,12,3.6104038,,0.0,int4,meta-llama_Llama-3.1-8B-Instruct
layer,13,3.6104038,,0.0,int4,meta-llama_Llama-3.1-8B-Instruct
layer,14,3.6104038,,0.0,int4,meta-llama_Llama-3.1-8B-Instruct
layer,15,3.6104038,,0.0,int4,meta-llama_Llama-3.1-8B-Instruct
layer,16,3.6104038,,0.0,int4,meta-llama_Llama-3.1-8B-Instruct
layer,17,3.6104038,,0.0,int4,meta-llama_Llama-3.1-8B-Instruct
layer,18,3.6104038,,0.0,int4,meta-llama_Llama-3.1-8B-Instruct
layer,19,3.6104038,,0.0,int4,meta-llama_Llama-3.1-8B-Instruct
layer,20,3.6104038,,0.0,int4,meta-llama_Llama-3.1-8B-Instruct
layer,21,3.6104038,,0.0,int4,meta-llama_Llama-3.1-8B-Instruct
layer,22,3.6104038,,0.0,int4,meta-llama_Llama-3.1-8B-Instruct
layer,23,3.6104038,,0.0,int4,meta-llama_Llama-3.1-8B-Instruct
layer,24,3.6104038,,0.0,int4,meta-llama_Llama-3.1-8B-Instruct
layer,25,3.6104038,,0.0,int4,meta-llama_Llama-3.1-8B-Instruct
layer,26,3.6104038,,0.0,int4,meta-llama_Llama-3.1-8B-Instruct
layer,27,3.6104038,,0.0,int4,meta-llama_Llama-3.1-8B-Instruct
layer,28,3.6104038,,0.0,int4,meta-llama_Llama-3.1-8B-Instruct
layer,29,3.6104038,,0.0,int4,meta-llama_Llama-3.1-8B-Instruct
layer,30,3.6104038,,0.0,int4,meta-llama_Llama-3.1-8B-Instruct
layer,31,3.6104038,,0.0,int4,meta-llama_Llama-3.1-8B-Instruct
global,-1,1.691616,0.6599663496017456,0.166015625,float16,meta-llama_Llama-3.1-8B-Instruct
layer,0,1.2952714,,0.3125,float16,meta-llama_Llama-3.1-8B-Instruct
layer,1,0.737787,,0.875,float16,meta-llama_Llama-3.1-8B-Instruct
layer,2,0.5459004,,0.875,float16,meta-llama_Llama-3.1-8B-Instruct
layer,3,1.2167377,,0.34375,float16,meta-llama_Llama-3.1-8B-Instruct
layer,4,1.1296501,,0.34375,float16,meta-llama_Llama-3.1-8B-Instruct
layer,5,1.2113409,,0.28125,float16,meta-llama_Llama-3.1-8B-Instruct
layer,6,2.0031958,,0.0,float16,meta-llama_Llama-3.1-8B-Instruct
layer,7,2.26786,,0.0,float16,meta-llama_Llama-3.1-8B-Instruct
layer,8,2.2041357,,0.03125,float16,meta-llama_Llama-3.1-8B-Instruct
layer,9,1.8001916,,0.0,float16,meta-llama_Llama-3.1-8B-Instruct
layer,10,2.0186055,,0.03125,float16,meta-llama_Llama-3.1-8B-Instruct
layer,11,2.4522564,,0.0,float16,meta-llama_Llama-3.1-8B-Instruct
layer,12,2.674136,,0.0,float16,meta-llama_Llama-3.1-8B-Instruct
layer,13,2.4553032,,0.0,float16,meta-llama_Llama-3.1-8B-Instruct
layer,14,2.155109,,0.0,float16,meta-llama_Llama-3.1-8B-Instruct
layer,15,2.015794,,0.09375,float16,meta-llama_Llama-3.1-8B-Instruct
layer,16,1.7921402,,0.0625,float16,meta-llama_Llama-3.1-8B-Instruct
layer,17,2.170642,,0.0,float16,meta-llama_Llama-3.1-8B-Instruct
layer,18,1.574324,,0.0625,float16,meta-llama_Llama-3.1-8B-Instruct
layer,19,1.7823386,,0.0,float16,meta-llama_Llama-3.1-8B-Instruct
layer,20,1.1044898,,0.46875,float16,meta-llama_Llama-3.1-8B-Instruct
layer,21,1.7618952,,0.0,float16,meta-llama_Llama-3.1-8B-Instruct
layer,22,1.5601981,,0.0,float16,meta-llama_Llama-3.1-8B-Instruct
layer,23,1.0050919,,0.5625,float16,meta-llama_Llama-3.1-8B-Instruct
layer,24,1.5037378,,0.0,float16,meta-llama_Llama-3.1-8B-Instruct
layer,25,1.4334275,,0.03125,float16,meta-llama_Llama-3.1-8B-Instruct
layer,26,1.3827938,,0.125,float16,meta-llama_Llama-3.1-8B-Instruct
layer,27,1.1722704,,0.25,float16,meta-llama_Llama-3.1-8B-Instruct
layer,28,1.0113869,,0.5625,float16,meta-llama_Llama-3.1-8B-Instruct
layer,29,1.6906228,,0.0,float16,meta-llama_Llama-3.1-8B-Instruct
layer,30,2.4588568,,0.0,float16,meta-llama_Llama-3.1-8B-Instruct
layer,31,2.5442238,,0.0,float16,meta-llama_Llama-3.1-8B-Instruct
global,-1,3.6104043,4.76837158203125e-07,0.0,int8,meta-llama_Llama-3.1-8B-Instruct
layer,0,3.6104038,,0.0,int8,meta-llama_Llama-3.1-8B-Instruct
layer,1,3.6104038,,0.0,int8,meta-llama_Llama-3.1-8B-Instruct
layer,2,3.6104038,,0.0,int8,meta-llama_Llama-3.1-8B-Instruct
layer,3,3.6104038,,0.0,int8,meta-llama_Llama-3.1-8B-Instruct
layer,4,3.6104038,,0.0,int8,meta-llama_Llama-3.1-8B-Instruct
layer,5,3.6104038,,0.0,int8,meta-llama_Llama-3.1-8B-Instruct
layer,6,3.6104038,,0.0,int8,meta-llama_Llama-3.1-8B-Instruct
layer,7,3.6104038,,0.0,int8,meta-llama_Llama-3.1-8B-Instruct
layer,8,3.6104038,,0.0,int8,meta-llama_Llama-3.1-8B-Instruct
layer,9,3.6104038,,0.0,int8,meta-llama_Llama-3.1-8B-Instruct
layer,10,3.6104038,,0.0,int8,meta-llama_Llama-3.1-8B-Instruct
layer,11,3.6104038,,0.0,int8,meta-llama_Llama-3.1-8B-Instruct
layer,12,3.6104038,,0.0,int8,meta-llama_Llama-3.1-8B-Instruct
layer,13,3.6104038,,0.0,int8,meta-llama_Llama-3.1-8B-Instruct
layer,14,3.6104038,,0.0,int8,meta-llama_Llama-3.1-8B-Instruct
layer,15,3.6104038,,0.0,int8,meta-llama_Llama-3.1-8B-Instruct
layer,16,3.6104038,,0.0,int8,meta-llama_Llama-3.1-8B-Instruct
layer,17,3.6104038,,0.0,int8,meta-llama_Llama-3.1-8B-Instruct
layer,18,3.6104038,,0.0,int8,meta-llama_Llama-3.1-8B-Instruct
layer,19,3.6104038,,0.0,int8,meta-llama_Llama-3.1-8B-Instruct
layer,20,3.6104038,,0.0,int8,meta-llama_Llama-3.1-8B-Instruct
layer,21,3.6104038,,0.0,int8,meta-llama_Llama-3.1-8B-Instruct
layer,22,3.6104038,,0.0,int8,meta-llama_Llama-3.1-8B-Instruct
layer,23,3.6104038,,0.0,int8,meta-llama_Llama-3.1-8B-Instruct
layer,24,3.6104038,,0.0,int8,meta-llama_Llama-3.1-8B-Instruct
layer,25,3.6104038,,0.0,int8,meta-llama_Llama-3.1-8B-Instruct
layer,26,3.6104038,,0.0,int8,meta-llama_Llama-3.1-8B-Instruct
layer,27,3.6104038,,0.0,int8,meta-llama_Llama-3.1-8B-Instruct
layer,28,3.6104038,,0.0,int8,meta-llama_Llama-3.1-8B-Instruct
layer,29,3.6104038,,0.0,int8,meta-llama_Llama-3.1-8B-Instruct
layer,30,3.6104038,,0.0,int8,meta-llama_Llama-3.1-8B-Instruct
layer,31,3.6104038,,0.0,int8,meta-llama_Llama-3.1-8B-Instruct
global,-1,1.7139611,0.6541160345077515,0.1611328125,gptq,meta-llama_Llama-3.1-8B-Instruct
layer,0,1.3075061,,0.3125,gptq,meta-llama_Llama-3.1-8B-Instruct
layer,1,0.7393395,,0.875,gptq,meta-llama_Llama-3.1-8B-Instruct
